jour;categorie;value
2021-08-15;Professionnels;3142585476.0
2021-09-11;Professionnels;3528238414.0
2021-10-01;Entreprises;15113846931.0
2021-10-10;PME / PMI;2284101880.0
2021-10-10;Entreprises;10330384258.0
2021-11-29;PME / PMI;4107817637.0
2021-11-29;Professionnels;6416567792.0
2021-12-06;Entreprises;17442710183.0
2021-12-23;Entreprises;15893621528.0
2022-01-08;PME / PMI;3245038330.0
2022-01-12;Professionnels;6671457753.0
2022-01-12;Résidentiels;28139493893.0
2017-03-19;Résidentiels;18511953503.0
2017-03-27;Résidentiels;16061049616.0
2017-03-27;Entreprises;13476031084.0
2017-03-29;PME / PMI;5450780377.0
2017-03-29;Professionnels;4488208825.0
2017-05-06;PME / PMI;4011367348.0
2017-05-06;Résidentiels;15428031822.0
2017-05-09;Entreprises;13459575361.0
2017-05-14;PME / PMI;3346972233.0
2017-05-14;Entreprises;8422134131.0
2017-05-30;Entreprises;14442780568.0
2017-06-05;Entreprises;9980783920.0
2017-06-08;Résidentiels;10495411020.0
2017-06-10;PME / PMI;4036500907.0
2017-06-26;Professionnels;3670849363.0
2017-07-09;PME / PMI;3751072945.0
2017-08-01;PME / PMI;5017558320.0
2017-08-11;Entreprises;11073722105.0
2017-08-31;PME / PMI;4796194592.0
2017-09-22;PME / PMI;4823628860.0
2017-10-04;Professionnels;4241602962.0
2017-10-04;Entreprises;14171073009.0
2017-11-23;Résidentiels;18230116068.0
2017-11-25;Professionnels;4983629127.0
2017-11-30;Résidentiels;26251389484.0
2017-12-23;Résidentiels;24099584585.0
2017-12-31;Entreprises;8478670803.0
2018-01-26;PME / PMI;6611670763.0
2018-01-30;Résidentiels;21678405284.0
2018-02-24;Entreprises;11341710244.0
2018-04-05;Entreprises;14575297483.0
2018-05-03;Professionnels;4379511672.0
2018-05-07;Entreprises;11567241059.0
2018-06-06;Professionnels;3686364704.0
2018-07-03;Entreprises;15262673916.0
2018-07-25;Professionnels;4124717874.0
2018-07-25;Entreprises;14943305556.0
2018-09-03;PME / PMI;4746481692.0
2018-09-03;Résidentiels;10605702808.0
2018-10-05;PME / PMI;4932103707.0
2018-10-05;Résidentiels;11318101446.0
2018-10-05;Entreprises;13707139320.0
2018-10-10;Entreprises;14159998587.0
2018-10-13;Professionnels;3758754550.0
2018-10-18;PME / PMI;5013453835.0
2018-11-08;Professionnels;5251405739.0
2018-11-08;Entreprises;14479466799.0
2018-12-22;Entreprises;9686265723.0
2019-01-11;PME / PMI;7084654767.0
2019-01-11;Entreprises;15058363357.0
2019-01-24;Entreprises;15884346989.0
2019-02-08;PME / PMI;6785800775.0
2019-02-08;Professionnels;6288281404.0
2019-02-19;Professionnels;5615736674.0
2019-02-19;Entreprises;14690894508.0
2019-03-01;Entreprises;13858672075.0
2019-03-19;Professionnels;5424584700.0
2019-03-19;Entreprises;14651304641.0
2019-03-24;Résidentiels;18203915994.0
2019-06-14;Professionnels;3813603452.0
2019-06-16;Professionnels;2996439756.0
2019-06-26;Résidentiels;11383999944.0
2019-06-27;PME / PMI;5398847641.0
2019-08-12;Résidentiels;10072923183.0
2019-08-23;Professionnels;3646130976.0
2019-09-04;Professionnels;3830377825.0
2019-09-04;Résidentiels;10622304855.0
2019-10-16;Entreprises;13955271386.0
2019-10-22;Résidentiels;14996181222.0
2019-11-13;Entreprises;14864121400.0
2019-11-22;PME / PMI;6435284084.0
2019-12-09;Professionnels;5958529862.0
2019-12-19;Professionnels;5636007527.0
2020-02-01;Entreprises;10280918947.0
2020-02-10;Professionnels;5348576519.0
2020-02-10;Résidentiels;20826499699.0
2020-02-23;Résidentiels;21383353803.0
2020-02-23;Entreprises;9214267154.0
2020-03-10;Résidentiels;21231246347.0
2020-04-09;Entreprises;10787975289.0
2020-04-30;PME / PMI;3765499683.0
2020-05-18;Entreprises;11212264387.0
2020-05-21;Entreprises;9547021200.0
2020-07-13;PME / PMI;4182528823.0
2020-07-19;Professionnels;3212355614.0
2020-07-19;Entreprises;8952872544.0
2020-07-23;Professionnels;3939688617.0
2020-07-30;Résidentiels;11700160311.0
2020-08-21;PME / PMI;4567907191.0
2020-08-21;Entreprises;12416439171.0
2020-09-07;PME / PMI;4650453759.0
2020-09-10;PME / PMI;4818565924.0
2020-10-12;Résidentiels;16744002452.0
2020-10-18;Professionnels;4080884917.0
2020-11-04;Entreprises;13753362158.0
2020-11-17;Résidentiels;17530598442.0
2020-11-22;Professionnels;4368760497.0
2020-11-22;Entreprises;9019976020.0
2020-11-27;Résidentiels;21023200788.0
2020-12-03;Professionnels;5850099929.0
2020-12-03;Entreprises;14614380983.0
2021-01-06;Résidentiels;31336609963.0
2021-01-09;Entreprises;13566556069.0
2021-01-15;Professionnels;6344674898.0
2021-01-15;Entreprises;16910085564.0
2021-01-23;Professionnels;5435530257.0
2021-02-14;Professionnels;5737439786.0
2021-03-21;PME / PMI;2561775403.0
2021-04-29;Entreprises;15040015953.0
2021-05-26;Résidentiels;14657979249.0
2021-06-09;Entreprises;15738322068.0
2021-06-17;Professionnels;4008207111.0
2021-06-17;Entreprises;16569720600.0
2021-06-19;Résidentiels;11774973862.0
2021-07-16;Résidentiels;10931146414.0
2021-07-29;Résidentiels;10943160054.0
2021-08-01;PME / PMI;1982233680.0
2021-08-23;PME / PMI;2597930148.0
2021-11-08;Résidentiels;19995351126.0
2021-11-18;Entreprises;17138942995.0
2021-12-18;Professionnels;5813457927.0
2021-12-18;Entreprises;13395847458.0
2021-12-24;PME / PMI;3713707581.0
2021-12-24;Professionnels;5372720738.0
2022-01-16;Entreprises;13012566861.0
2019-12-30;Résidentiels;27101783781.0
2020-02-11;Professionnels;5779748230.0
2020-02-11;Résidentiels;21534787948.0
2017-02-21;PME / PMI;6220248320.0
2017-02-21;Professionnels;5760662462.0
2017-03-06;PME / PMI;6653954838.0
2017-03-08;Résidentiels;21708018978.0
2017-03-09;Résidentiels;19084428214.0
2017-04-25;PME / PMI;5178012605.0
2017-04-25;Entreprises;14143867917.0
2017-05-10;Professionnels;4226288772.0
2017-05-10;Résidentiels;13555442146.0
2017-05-19;Professionnels;4051715798.0
2017-05-26;PME / PMI;3938070262.0
2017-07-16;PME / PMI;3691824225.0
2017-07-16;Professionnels;3026540213.0
2017-07-16;Résidentiels;11234934972.0
2017-07-17;Entreprises;14210500767.0
2017-09-29;PME / PMI;4649521260.0
2017-10-03;Résidentiels;11743460912.0
2017-10-11;PME / PMI;4875470354.0
2017-10-27;Professionnels;4398312790.0
2017-10-27;Entreprises;13661508686.0
2017-11-02;Entreprises;13533968402.0
2017-11-03;Résidentiels;16327898004.0
2017-11-08;Résidentiels;21605711371.0
2017-11-15;Entreprises;15038786849.0
2017-11-19;Résidentiels;24168371307.0
2017-12-17;PME / PMI;5266140734.0
2018-01-04;Résidentiels;21097951534.0
2018-01-29;Résidentiels;22483658597.0
2018-04-02;PME / PMI;4389198841.0
2018-04-25;Professionnels;3838015934.0
2018-05-30;Résidentiels;10875542647.0
2018-06-16;PME / PMI;3965132884.0
2018-06-18;Professionnels;3479005028.0
2018-06-18;Entreprises;13317996987.0
2018-07-31;PME / PMI;5298088112.0
2018-07-31;Professionnels;4030887388.0
2018-08-13;Professionnels;3372120553.0
2018-09-11;Professionnels;3992880970.0
2018-10-21;PME / PMI;3348684290.0
2018-11-10;Professionnels;4686986617.0
2018-11-10;Résidentiels;18284721993.0
2018-11-25;PME / PMI;4536034068.0
2018-12-09;Entreprises;9346099425.0
2018-12-26;PME / PMI;6525333647.0
2019-01-03;PME / PMI;6968795501.0
2019-01-07;Entreprises;14499159674.0
2019-02-12;PME / PMI;6811162868.0
2019-03-11;Résidentiels;20367827885.0
2019-03-15;Résidentiels;20144423291.0
2019-04-11;Résidentiels;17462950364.0
2019-04-21;Professionnels;3373961260.0
2019-06-08;Entreprises;9815241835.0
2019-07-31;Résidentiels;10052710027.0
2019-07-31;Entreprises;13111588751.0
2019-08-14;PME / PMI;4674525548.0
2019-09-08;PME / PMI;3372827979.0
2019-09-18;Entreprises;14148295424.0
2019-10-13;Entreprises;8680178315.0
2019-10-24;Professionnels;4458639340.0
2019-10-28;Résidentiels;15780341002.0
2019-11-02;Entreprises;9372491484.0
2019-11-09;PME / PMI;5048951997.0
2019-11-14;PME / PMI;6881728014.0
2019-11-21;Entreprises;15148267258.0
2019-11-25;Professionnels;5486398442.0
2019-12-04;Professionnels;6632519152.0
2019-12-06;Résidentiels;26545522607.0
2019-12-20;Entreprises;12886829749.0
2019-12-22;PME / PMI;4346091794.0
2020-01-21;Entreprises;15489350849.0
2020-01-22;Entreprises;15481164524.0
2020-02-05;Résidentiels;22519412366.0
2020-02-05;Entreprises;14877213506.0
2020-02-17;Résidentiels;20418397720.0
2020-02-18;Entreprises;14639040111.0
2020-02-22;Professionnels;5111717873.0
2020-02-29;Résidentiels;22606238575.0
2020-03-07;PME / PMI;5096130981.0
2020-03-07;Entreprises;10432706577.0
2020-04-15;PME / PMI;3779928029.0
2020-04-15;Entreprises;10962366392.0
2020-05-09;PME / PMI;2977836341.0
2020-05-09;Résidentiels;12247912045.0
2020-05-16;Professionnels;3348771197.0
2020-05-30;PME / PMI;3291637839.0
2020-05-30;Résidentiels;11569660758.0
2020-06-20;PME / PMI;3658391032.0
2020-06-20;Résidentiels;11538313501.0
2020-06-26;Résidentiels;11221461885.0
2020-08-14;Résidentiels;10970572854.0
2020-10-22;PME / PMI;4967001069.0
2020-10-22;Professionnels;4366677083.0
2020-11-24;PME / PMI;5985041779.0
2020-11-24;Entreprises;14222891134.0
2020-11-30;PME / PMI;5989542930.0
2020-12-05;Entreprises;10650736358.0
2020-12-21;Résidentiels;22498181368.0
2020-12-21;Entreprises;12418253637.0
2021-01-22;PME / PMI;3649937333.0
2021-02-05;PME / PMI;3379968716.0
2021-02-05;Professionnels;5270052879.0
2021-02-26;Professionnels;4731407488.0
2021-03-10;Entreprises;16448579569.0
2021-03-13;Professionnels;4571211111.0
2021-03-13;Résidentiels;22012768144.0
2021-03-13;Entreprises;11898771163.0
2021-03-17;Professionnels;5136404095.0
2021-03-17;Résidentiels;21684736646.0
2021-05-09;Professionnels;3063363682.0
2021-06-02;Professionnels;3612925813.0
2021-06-04;Entreprises;14874846640.0
2021-06-20;Entreprises;10544695497.0
2021-06-26;Professionnels;3420502159.0
2021-06-26;Résidentiels;11532648729.0
2021-07-07;Professionnels;3676024611.0
2021-09-05;PME / PMI;1961875098.0
2021-09-07;Résidentiels;10918690549.0
2021-09-16;PME / PMI;2804303756.0
2021-09-16;Professionnels;3910107453.0
2021-09-21;PME / PMI;3032290338.0
2021-09-23;Entreprises;15662420295.0
2021-10-09;PME / PMI;2671914053.0
2021-10-16;PME / PMI;2822800218.0
2021-10-23;Professionnels;4272715868.0
2021-11-01;PME / PMI;2249791025.0
2021-11-03;Résidentiels;18160333829.0
2021-11-15;PME / PMI;3511487588.0
2021-12-09;Professionnels;6708941737.0
2021-12-09;Résidentiels;26885965214.0
2021-12-21;Entreprises;17377912958.0
2021-12-25;Entreprises;10228663827.0
2022-01-21;PME / PMI;4159407313.0
2022-01-21;Entreprises;17823747194.0
2022-02-13;Professionnels;5176011443.0
2017-02-28;Professionnels;6361941546.0
2017-02-28;Entreprises;15068350279.0
2017-03-25;PME / PMI;4791095218.0
2017-03-25;Professionnels;4803012189.0
2017-04-05;Professionnels;4560207602.0
2017-04-22;Résidentiels;16165303424.0
2017-04-26;PME / PMI;5313424348.0
2017-08-05;Professionnels;3561476611.0
2017-08-05;Entreprises;9591737557.0
2017-08-21;Professionnels;3489253232.0
2017-09-02;Résidentiels;11053888390.0
2017-09-28;Professionnels;4094493748.0
2017-09-28;Résidentiels;11260946367.0
2017-11-18;PME / PMI;5026580289.0
2017-11-18;Résidentiels;23672953764.0
2017-12-10;Entreprises;10077767962.0
2017-12-19;Entreprises;15414256174.0
2018-01-20;Professionnels;5724090458.0
2018-02-14;Entreprises;15749027036.0
2018-03-06;PME / PMI;6499065723.0
2018-04-23;Résidentiels;11434761421.0
2018-05-05;PME / PMI;3772377101.0
2018-05-12;Professionnels;3489194232.0
2018-05-12;Entreprises;9314420948.0
2018-06-27;Professionnels;3811437874.0
2018-06-29;PME / PMI;5078888659.0
2018-07-09;PME / PMI;5209174066.0
2018-07-09;Professionnels;3799297795.0
2018-07-20;Résidentiels;10281892048.0
2018-07-20;Entreprises;14190707315.0
2018-09-02;Résidentiels;11288024031.0
2018-09-07;Résidentiels;10240384094.0
2018-09-20;PME / PMI;4932532381.0
2018-09-26;Entreprises;14347453451.0
2018-09-28;Résidentiels;10822771260.0
2018-12-15;Résidentiels;30673078792.0
2019-02-10;Entreprises;9556586957.0
2019-03-04;Entreprises;13788510595.0
2019-03-08;Entreprises;14057234029.0
2019-03-13;PME / PMI;6043567202.0
2019-03-17;PME / PMI;4124292305.0
2019-03-17;Résidentiels;20771751122.0
2019-03-17;Entreprises;9094737045.0
2019-04-19;Résidentiels;12928757271.0
2019-04-24;PME / PMI;4899824107.0
2019-05-04;Entreprises;9858541971.0
2019-05-14;Résidentiels;12853801300.0
2019-06-02;PME / PMI;3253170072.0
2019-06-10;Entreprises;9717333469.0
2019-07-18;Professionnels;3888831367.0
2019-08-07;PME / PMI;4910051842.0
2019-09-26;Entreprises;14171085708.0
2019-10-02;PME / PMI;4884162560.0
2019-11-20;PME / PMI;6872203168.0
2019-12-17;Professionnels;5732466141.0
2019-12-23;Professionnels;5485040820.0
2019-12-29;PME / PMI;4776892241.0
2019-12-29;Entreprises;8791345312.0
2020-02-08;Professionnels;5387774605.0
2020-02-13;Professionnels;6013904140.0
2020-03-09;Résidentiels;22019420912.0
2020-03-16;PME / PMI;4803642867.0
2020-03-24;Entreprises;10861367724.0
2020-05-04;Entreprises;10784137126.0
2020-05-20;Professionnels;3338273398.0
2020-05-28;PME / PMI;4134387678.0
2020-08-16;Résidentiels;11523765648.0
2020-09-08;Entreprises;13709023257.0
2020-09-15;Entreprises;14351580402.0
2020-10-01;PME / PMI;5060886171.0
2020-10-01;Professionnels;4208749487.0
2020-10-10;Entreprises;9694527691.0
2020-11-18;Résidentiels;17865007238.0
2020-12-04;PME / PMI;6050897034.0
2020-12-07;PME / PMI;6177923982.0
2020-12-07;Résidentiels;27632119923.0
2020-12-13;Entreprises;9465887963.0
2021-01-04;Professionnels;6539112198.0
2021-02-01;Professionnels;5365691755.0
2021-02-18;Entreprises;16419973904.0
2021-02-27;Professionnels;4520042291.0
2021-03-12;Entreprises;15557244530.0
2021-04-06;Professionnels;4835599272.0
2021-04-11;Professionnels;3908964212.0
2021-04-23;Résidentiels;14890175472.0
2021-05-30;PME / PMI;1927188240.0
2021-06-06;Entreprises;9926017521.0
2021-06-08;Entreprises;15551185463.0
2021-07-14;Résidentiels;11614252386.0
2021-08-06;PME / PMI;2639653945.0
2021-08-08;Professionnels;2934510164.0
2021-10-31;Professionnels;3745633517.0
2021-11-28;Professionnels;5329554197.0
2021-12-20;Résidentiels;28146539395.0
2021-12-26;Résidentiels;22436479587.0
2021-12-27;PME / PMI;3410997656.0
2021-12-27;Professionnels;5063431204.0
2021-12-29;PME / PMI;3212017917.0
2022-01-31;Entreprises;17216517917.0
2022-02-05;Résidentiels;24490556227.0
2022-02-08;Résidentiels;23187038576.0
2017-02-20;Résidentiels;21745618967.0
2017-03-18;Résidentiels;18723752824.0
2017-03-30;Résidentiels;13360111932.0
2017-04-13;PME / PMI;4935587638.0
2017-04-13;Professionnels;4271018211.0
2017-05-22;Entreprises;13138335739.0
2017-06-27;Professionnels;3981085082.0
2017-06-29;Résidentiels;10202968821.0
2017-07-03;Résidentiels;10484670260.0
2017-07-22;PME / PMI;4244405279.0
2017-07-22;Résidentiels;10890324154.0
2017-07-24;Entreprises;13200569419.0
2017-07-30;Professionnels;3026175548.0
2017-09-26;Résidentiels;11294357416.0
2017-10-29;PME / PMI;3467518800.0
2017-11-26;Résidentiels;25197207078.0
2017-12-06;Professionnels;6873285059.0
2017-12-15;Entreprises;14787616502.0
2018-02-18;Résidentiels;26308760136.0
2018-02-22;Entreprises;15665619382.0
2018-02-26;Résidentiels;32417822483.0
2018-02-28;Entreprises;16266933352.0
2018-03-09;Professionnels;5867728309.0
2018-03-10;Résidentiels;20103288796.0
2018-03-21;PME / PMI;6920817210.0
2018-03-21;Professionnels;6674715962.0
2018-03-27;PME / PMI;6699807679.0
2018-04-12;Professionnels;4838896047.0
2018-04-12;Résidentiels;16567514896.0
2018-04-13;Résidentiels;16229779409.0
2018-04-16;Résidentiels;14616721899.0
2018-05-01;Entreprises;9201332718.0
2018-05-21;PME / PMI;3242286425.0
2018-07-21;Professionnels;3589192398.0
2018-08-04;PME / PMI;4508220918.0
2018-08-22;PME / PMI;4904414475.0
2018-09-05;Professionnels;3914980930.0
2018-09-05;Entreprises;14329245753.0
2018-09-30;PME / PMI;3290654828.0
2018-09-30;Entreprises;8689052144.0
2018-11-05;Professionnels;4956440561.0
2018-11-24;Résidentiels;23304430816.0
2018-11-28;Professionnels;5923923749.0
2018-12-12;Résidentiels;25714897524.0
2018-12-31;Résidentiels;25353934777.0
2019-01-08;Professionnels;6612220389.0
2019-01-08;Entreprises;15172241845.0
2019-01-31;Résidentiels;29025392127.0
2019-03-22;Professionnels;4990217180.0
2019-04-05;Entreprises;13953751692.0
2019-04-27;PME / PMI;4160499571.0
2019-06-04;PME / PMI;4828516429.0
2019-06-05;Professionnels;3712889549.0
2019-06-19;Entreprises;14371298442.0
2019-06-21;Professionnels;3758619498.0
2019-07-30;Entreprises;13290396407.0
2019-08-22;Professionnels;3551154360.0
2019-08-26;Professionnels;3717940111.0
2019-08-26;Résidentiels;11012760998.0
2019-09-02;Résidentiels;10738501452.0
2019-09-16;PME / PMI;4807087557.0
2019-09-17;Résidentiels;10317543127.0
2019-09-17;Entreprises;14342130382.0
2019-10-25;Professionnels;4477784005.0
2019-10-25;Entreprises;13377582720.0
2019-11-29;Résidentiels;19922923382.0
2019-12-14;PME / PMI;5094605811.0
2020-01-05;PME / PMI;4794476658.0
2020-01-05;Entreprises;9194666612.0
2020-01-08;Professionnels;5908379203.0
2020-01-16;Professionnels;5863326975.0
2020-03-03;Professionnels;6109181944.0
2020-03-28;Entreprises;8329299688.0
2020-06-12;PME / PMI;4264665410.0
2020-07-10;Entreprises;13682873558.0
2020-07-17;Entreprises;13484394005.0
2020-08-13;PME / PMI;4718171957.0
2020-08-13;Résidentiels;11049215297.0
2020-11-16;Résidentiels;17303896878.0
2020-11-25;PME / PMI;5755714517.0
2020-12-29;Résidentiels;27629475819.0
2021-03-05;Résidentiels;21768636189.0
2021-03-25;Professionnels;4719070612.0
2021-04-13;PME / PMI;3175250021.0
2021-04-25;Professionnels;3163303465.0
2021-05-13;Entreprises;11148775952.0
2021-07-15;Entreprises;14934333450.0
2021-07-22;Résidentiels;11277440142.0
2021-08-17;Résidentiels;10822691774.0
2021-08-19;PME / PMI;2709687184.0
2021-08-19;Entreprises;13571722482.0
2021-08-28;Résidentiels;11218919678.0
2021-11-20;Professionnels;5098638265.0
2021-11-25;PME / PMI;4058581746.0
2021-11-25;Entreprises;17848013163.0
2022-01-22;PME / PMI;3513323373.0
2022-01-24;PME / PMI;4148840574.0
2022-01-24;Entreprises;17703518645.0
2017-03-31;Entreprises;13478445854.0
2017-04-16;Entreprises;8488416072.0
2017-04-20;Professionnels;4845363222.0
2017-04-29;Entreprises;10052058681.0
2017-05-07;Professionnels;3493417743.0
2017-05-11;PME / PMI;5110721218.0
2017-07-26;Professionnels;3704707599.0
2017-08-25;PME / PMI;4693998214.0
2017-08-25;Professionnels;3840989114.0
2017-10-02;PME / PMI;4679924657.0
2017-10-02;Professionnels;4012477310.0
2017-10-13;Professionnels;4213998826.0
2017-10-14;Professionnels;3633561896.0
2017-10-19;Résidentiels;12032100062.0
2017-10-23;PME / PMI;5067938545.0
2017-11-11;Entreprises;10039144939.0
2017-12-04;Entreprises;15002684490.0
2017-12-24;Résidentiels;24958562715.0
2018-01-09;Résidentiels;23643229326.0
2018-01-09;Entreprises;15084185150.0
2018-01-13;Entreprises;10906965608.0
2018-01-22;PME / PMI;6677038211.0
2018-01-22;Professionnels;5623890985.0
